ID,duration,wav,spk_id,wrd
FC03-Session3-array-0042,1.35,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0042.wav,FC03,TILE
FC02-Session3-head-0890,2.085,/scratch/bchristensen/FC02/Session3/wav_headMic/0890.wav,FC02,BALL
MC03-Session2-array-0150,1.35,/scratch/bchristensen/MC03/Session2/wav_arrayMic/0150.wav,MC03,ONE
MC01-Session1-head-0080,3.235,/scratch/bchristensen/MC01/Session1/wav_headMic/0080.wav,MC01,GADGET
MC04-Session1-array-0552,4.05,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0552.wav,MC04,ONLY THE MOST ACCOMPLISHED ARTISTS OBTAIN POPULARITY
MC04-Session2-array-0911,3.9,/scratch/bchristensen/MC04/Session2/wav_arrayMic/0911.wav,MC04,THE STAFF DESERVES A LOT OF CREDIT WORKING DOWN HERE UNDER REAL OBSTACLES
FC03-Session1-array-0272,3.45,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0272.wav,FC03,ALFALFA IS HEALTHY FOR YOU
M02-Session1-head-0130,6.28525,/scratch/bchristensen/M02/Session1/wav_headMic/0130.wav,M02,I TRIED TO TELL PEOPLE IN THE COMMUNITY
MC01-Session2-head-0012,1.5116875,/scratch/bchristensen/MC01/Session2/wav_headMic/0012.wav,MC01,SIDE
F03-Session3-array-0093,1.8,/scratch/bchristensen/F03/Session3/wav_arrayMic/0093.wav,F03,PAPA
F01-Session1-head-0130,5.7455625,/scratch/bchristensen/F01/Session1/wav_headMic/0130.wav,F01,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE
MC01-Session2-head-0045,2.9658125,/scratch/bchristensen/MC01/Session2/wav_headMic/0045.wav,MC01,I EXPECT WE'LL BOUNCE BACK THIS WEEK
FC01-Session1-head-0140,4.445,/scratch/bchristensen/FC01/Session1/wav_headMic/0140.wav,FC01,WE GATHERED SHELLS ON THE BEACH
M01-Session2_3-head-0206,9.663125,/scratch/bchristensen/M01/Session2_3/wav_headMic/0206.wav,M01,WHEN ALL ELSE FAILS USE FORCE
F03-Session1-head-0081,1.172125,/scratch/bchristensen/F03/Session1/wav_headMic/0081.wav,F03,TORN
M04-Session2-head-0269,5.205,/scratch/bchristensen/M04/Session2/wav_headMic/0269.wav,M04,THIGH
FC01-Session1-head-0008,2.955,/scratch/bchristensen/FC01/Session1/wav_headMic/0008.wav,FC01,SPARK
FC02-Session3-head-0631,1.685,/scratch/bchristensen/FC02/Session3/wav_headMic/0631.wav,FC02,REAP
MC03-Session1-head-0570,2.22,/scratch/bchristensen/MC03/Session1/wav_headMic/0570.wav,MC03,WISE
M04-Session1-array-0033,3.15,/scratch/bchristensen/M04/Session1/wav_arrayMic/0033.wav,M04,RAKE
MC01-Session2-head-0353,1.526125,/scratch/bchristensen/MC01/Session2/wav_headMic/0353.wav,MC01,MEAT
M03-Session2-array-0087,3,/scratch/bchristensen/M03/Session2/wav_arrayMic/0087.wav,M03,TRADE
F03-Session2-head-0074,1.7,/scratch/bchristensen/F03/Session2/wav_headMic/0074.wav,F03,RICH
FC03-Session1-head-0340,2.41,/scratch/bchristensen/FC03/Session1/wav_headMic/0340.wav,FC03,LICK
FC03-Session2-head-0222,1.485,/scratch/bchristensen/FC03/Session2/wav_headMic/0222.wav,FC03,SNAKE
MC01-Session1-array-0016,4.2,/scratch/bchristensen/MC01/Session1/wav_arrayMic/0016.wav,MC01,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER
MC02-Session1-array-0052,7.65,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0052.wav,MC02,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN
FC02-Session2-array-0201,4.95,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0201.wav,FC02,BOTH FIGURES WOULD GO HIGHER IN LATER YEARS
M02-Session1-array-0077,1.5,/scratch/bchristensen/M02/Session1/wav_arrayMic/0077.wav,M02,RANGE
MC01-Session1-head-0196,2.715,/scratch/bchristensen/MC01/Session1/wav_headMic/0196.wav,MC01,EXPLORE
FC03-Session2-array-0351,2.4,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0351.wav,FC03,SEA
MC01-Session2-head-0219,3.5273125,/scratch/bchristensen/MC01/Session2/wav_headMic/0219.wav,MC01,I CALLED TWO DIFFERENT PAINTERS
MC04-Session1-array-0579,1.8,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0579.wav,MC04,SHEET
M03-Session2-array-0351,5.1,/scratch/bchristensen/M03/Session2/wav_arrayMic/0351.wav,M03,SHE WORE WARM FLEECY WOOLEN OVERALLS
MC03-Session1-head-0579,3.78,/scratch/bchristensen/MC03/Session1/wav_headMic/0579.wav,MC03,SOME PREFER THE TRADITIONAL STEEL KIND
M05-Session1-head-0111,3.97,/scratch/bchristensen/M05/Session1/wav_headMic/0111.wav,M05,BETA
MC03-Session2-array-0094,1.35,/scratch/bchristensen/MC03/Session2/wav_arrayMic/0094.wav,MC03,KNIFE
FC02-Session3-head-0086,2.5800625,/scratch/bchristensen/FC02/Session3/wav_headMic/0086.wav,FC02,SIGN
FC02-Session3-head-0594,4.19,/scratch/bchristensen/FC02/Session3/wav_headMic/0594.wav,FC02,BE PREPARED FOR ODD BEHAVIOR FROM FRIENDS
MC04-Session2-array-0689,4.05,/scratch/bchristensen/MC04/Session2/wav_arrayMic/0689.wav,MC04,HER CLASSICAL PERFORMANCE GAINED CRITICAL ACCLAIM
FC03-Session1-head-0178,1.785,/scratch/bchristensen/FC03/Session1/wav_headMic/0178.wav,FC03,SIGH
MC01-Session3-array-0261,2.25,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0261.wav,MC01,FORM
M03-Session2-head-0107,4.625,/scratch/bchristensen/M03/Session2/wav_headMic/0107.wav,M03,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG
F04-Session2-head-0185,2.3,/scratch/bchristensen/F04/Session2/wav_headMic/0185.wav,F04,SPAIN
M04-Session2-array-0207,1.85,/scratch/bchristensen/M04/Session2/wav_arrayMic/0207.wav,M04,PAY
MC04-Session1-head-0141,1.485,/scratch/bchristensen/MC04/Session1/wav_headMic/0141.wav,MC04,DELTA
MC03-Session2-head-0167,3.2474375,/scratch/bchristensen/MC03/Session2/wav_headMic/0167.wav,MC03,THOSE PEOPLE ARE MUCH QUICKER THAN I AM
F03-Session3-head-0155,2.07,/scratch/bchristensen/F03/Session3/wav_headMic/0155.wav,F03,FORK
F03-Session1-head-0055,4.0186875,/scratch/bchristensen/F03/Session1/wav_headMic/0055.wav,F03,GRANDFATHER LIKES TO BE MODERN IN HIS LANGUAGE
M01-Session2_3-array-0091,2.4,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0091.wav,M01,SLEEP
FC02-Session3-head-0803,2.02,/scratch/bchristensen/FC02/Session3/wav_headMic/0803.wav,FC02,SAT
MC02-Session1-array-0020,3,/scratch/bchristensen/MC02/Session1/wav_arrayMic/0020.wav,MC02,GLOW
MC04-Session2-array-0670,1.05,/scratch/bchristensen/MC04/Session2/wav_arrayMic/0670.wav,MC04,REAP
M03-Session2-head-0250,4.44,/scratch/bchristensen/M03/Session2/wav_headMic/0250.wav,M03,TWO OTHER CASES ALSO WERE UNDER ADVISEMENT
FC03-Session2-array-0250,2.4,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0250.wav,FC03,CAKE
F04-Session1-array-0078,1.8,/scratch/bchristensen/F04/Session1/wav_arrayMic/0078.wav,F04,RATE
FC02-Session3-head-0815,3.98,/scratch/bchristensen/FC02/Session3/wav_headMic/0815.wav,FC02,DOCTORS PRESCRIBE DRUGS TOO FREELY
M02-Session1-array-0135,6,/scratch/bchristensen/M02/Session1/wav_arrayMic/0135.wav,M02,WHY YELL OR WORRY OVER SILLY ITEMS
FC02-Session3-array-0466,2.4,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0466.wav,FC02,NICE
MC04-Session1-head-0539,3.7699375,/scratch/bchristensen/MC04/Session1/wav_headMic/0539.wav,MC04,THERE IS DEFINITELY SOME LIGAMENT DAMAGE IN HIS KNEE
MC03-Session1-head-0530,1.645,/scratch/bchristensen/MC03/Session1/wav_headMic/0530.wav,MC03,BLEND
M05-Session2-head-0284,2.07,/scratch/bchristensen/M05/Session2/wav_headMic/0284.wav,M05,WIT
M02-Session1-head-0234,1.721625,/scratch/bchristensen/M02/Session1/wav_headMic/0234.wav,M02,TROOP
M03-Session2-array-0393,3.3,/scratch/bchristensen/M03/Session2/wav_arrayMic/0393.wav,M03,MEAT
M04-Session2-array-0175,4.13,/scratch/bchristensen/M04/Session2/wav_arrayMic/0175.wav,M04,EXPLORE
F04-Session2-array-0027,2.7,/scratch/bchristensen/F04/Session2/wav_arrayMic/0027.wav,F04,GALORE
M05-Session2-head-0267,3.245,/scratch/bchristensen/M05/Session2/wav_headMic/0267.wav,M05,SELL
FC03-Session3-head-0110,1.5110625,/scratch/bchristensen/FC03/Session3/wav_headMic/0110.wav,FC03,DIAL
MC04-Session1-head-0419,1.575,/scratch/bchristensen/MC04/Session1/wav_headMic/0419.wav,MC04,CHIP
MC03-Session1-array-0178,1.95,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0178.wav,MC03,DROOP
FC03-Session1-head-0134,2.3050625,/scratch/bchristensen/FC03/Session1/wav_headMic/0134.wav,FC03,SHEAR
MC01-Session2-head-0202,2.7641875,/scratch/bchristensen/MC01/Session2/wav_headMic/0202.wav,MC01,SORT
F03-Session3-head-0210,1.26,/scratch/bchristensen/F03/Session3/wav_headMic/0210.wav,F03,SELL
MC04-Session1-array-0069,1.35,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0069.wav,MC04,PAT
MC04-Session1-array-0062,1.8,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0062.wav,MC04,CAR
FC03-Session1-array-0357,1.65,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0357.wav,FC03,WITTY
FC03-Session2-array-0234,2.13625,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0234.wav,FC03,THREAT
MC04-Session1-array-0590,2.85,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0590.wav,MC04,THERE WAS ONLY ONE DECISION TO BE MADE
MC04-Session2-array-0848,1.2,/scratch/bchristensen/MC04/Session2/wav_arrayMic/0848.wav,MC04,RAKES
FC03-Session2-array-0065,4.2,/scratch/bchristensen/FC03/Session2/wav_arrayMic/0065.wav,FC03,ONLY LAWYERS LOVE MILLIONAIRES
FC02-Session3-head-0889,1.98,/scratch/bchristensen/FC02/Session3/wav_headMic/0889.wav,FC02,OWL
MC03-Session2-head-0137,1.820375,/scratch/bchristensen/MC03/Session2/wav_headMic/0137.wav,MC03,LEAP
M02-Session2-head-0109,1.465,/scratch/bchristensen/M02/Session2/wav_headMic/0109.wav,M02,LICK
FC03-Session1-array-0386,2.7,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0386.wav,FC03,NOVEMBER
MC03-Session2-array-0002,3,/scratch/bchristensen/MC03/Session2/wav_arrayMic/0002.wav,MC03,HELP CELEBRATE YOUR BROTHER'S SUCCESS
M02-Session1-head-0163,2.3646875,/scratch/bchristensen/M02/Session1/wav_headMic/0163.wav,M02,WE'RE
MC03-Session1-array-0383,1.2,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0383.wav,MC03,LEAGUE
MC03-Session1-array-0101,1.5,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0101.wav,MC03,BORN
MC01-Session3-array-0135,3,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0135.wav,MC01,RACKS
FC02-Session3-head-0115,1.93,/scratch/bchristensen/FC02/Session3/wav_headMic/0115.wav,FC02,CITY
M04-Session2-head-0102,3.63,/scratch/bchristensen/M04/Session2/wav_headMic/0102.wav,M04,HORN
M02-Session2-array-0167,3,/scratch/bchristensen/M02/Session2/wav_arrayMic/0167.wav,M02,SPARK
MC03-Session2-array-0265,1.5,/scratch/bchristensen/MC03/Session2/wav_arrayMic/0265.wav,MC03,ACHE
MC03-Session2-array-0182,1.2,/scratch/bchristensen/MC03/Session2/wav_arrayMic/0182.wav,MC03,IS
M02-Session1-array-0217,3.75,/scratch/bchristensen/M02/Session1/wav_arrayMic/0217.wav,M02,I WAS CONSCIOUS ALL THE TIME
MC01-Session2-array-0138,1.5,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0138.wav,MC01,BREAD
FC03-Session2-head-0305,2.095,/scratch/bchristensen/FC03/Session2/wav_headMic/0305.wav,FC03,TEMPER
M02-Session1-head-0170,2.288375,/scratch/bchristensen/M02/Session1/wav_headMic/0170.wav,M02,PAY
M01-Session2_3-array-0053,2.4,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0053.wav,M01,PEER
M04-Session2-head-0216,12.41,/scratch/bchristensen/M04/Session2/wav_headMic/0216.wav,M04,MOTHER SEWS YELLOW GINGHAM APRONS
FC03-Session1-head-0042,2.435,/scratch/bchristensen/FC03/Session1/wav_headMic/0042.wav,FC03,BAT
FC01-Session1-head-0163,2.7350625,/scratch/bchristensen/FC01/Session1/wav_headMic/0163.wav,FC01,JUNGLE
F03-Session3-head-0041,4.49,/scratch/bchristensen/F03/Session3/wav_headMic/0041.wav,F03,MOST YOUNG RISE EARLY EVERY MORNING
FC03-Session3-head-0058,0.9929375,/scratch/bchristensen/FC03/Session3/wav_headMic/0058.wav,FC03,HALL
FC02-Session3-array-0849,2.55,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0849.wav,FC02,PASTE
MC01-Session1-array-0053,6.9,/scratch/bchristensen/MC01/Session1/wav_arrayMic/0053.wav,MC01,EXCEPT IN THE WINTER WHEN THE OOZE OR SNOW OR ICE PREVENTS
F03-Session1-head-0173,0.717625,/scratch/bchristensen/F03/Session1/wav_headMic/0173.wav,F03,WHOOP
MC03-Session1-head-0153,1.735,/scratch/bchristensen/MC03/Session1/wav_headMic/0153.wav,MC03,TROOP
MC02-Session1-head-0123,2.995,/scratch/bchristensen/MC02/Session1/wav_headMic/0123.wav,MC02,SINGLE
MC03-Session1-array-0399,2.1,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0399.wav,MC03,DOWN
FC02-Session3-head-0886,2.3,/scratch/bchristensen/FC02/Session3/wav_headMic/0886.wav,FC02,FINAL
M03-Session2-array-0209,3.9,/scratch/bchristensen/M03/Session2/wav_arrayMic/0209.wav,M03,JUST ONE SIDE GOT WET
FC02-Session3-array-0276,2.55,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0276.wav,FC02,RIDE
M01-Session2_3-head-0237,1.6769375,/scratch/bchristensen/M01/Session2_3/wav_headMic/0237.wav,M01,NINE
FC02-Session3-array-0785,2.4,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0785.wav,FC02,PHONE
FC02-Session3-head-0778,1.9300625,/scratch/bchristensen/FC02/Session3/wav_headMic/0778.wav,FC02,BAN
MC02-Session1-head-0196,2.75,/scratch/bchristensen/MC02/Session1/wav_headMic/0196.wav,MC02,GNAW
M04-Session1-array-0019,2.55,/scratch/bchristensen/M04/Session1/wav_arrayMic/0019.wav,M04,STICK
M02-Session2-head-0103,3.925,/scratch/bchristensen/M02/Session2/wav_headMic/0103.wav,M02,BROUGHT
M04-Session2-head-0256,4.5350625,/scratch/bchristensen/M04/Session2/wav_headMic/0256.wav,M04,COUPE
FC03-Session1-array-0031,2.7,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0031.wav,FC03,STICKS
MC01-Session1-head-0037,6.44,/scratch/bchristensen/MC01/Session1/wav_headMic/0037.wav,MC01,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR
FC02-Session3-head-0340,3.305,/scratch/bchristensen/FC02/Session3/wav_headMic/0340.wav,FC02,I'VE KEPT IT WITH ME EVER SINCE
FC03-Session1-array-0068,1.95,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0068.wav,FC03,WEED
FC02-Session3-array-0521,2.1,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0521.wav,FC02,DOCK
M05-Session1-head-0025,3.645,/scratch/bchristensen/M05/Session1/wav_headMic/0025.wav,M05,FLOOR
FC03-Session2-head-0155,1.93,/scratch/bchristensen/FC03/Session2/wav_headMic/0155.wav,FC03,TOE
FC02-Session2-array-0009,1.8,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0009.wav,FC02,LEFT
FC02-Session3-array-0406,2.1,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0406.wav,FC02,SIX
M04-Session1-array-0104,1.95,/scratch/bchristensen/M04/Session1/wav_arrayMic/0104.wav,M04,FEED
MC01-Session1-array-0149,3.45,/scratch/bchristensen/MC01/Session1/wav_arrayMic/0149.wav,MC01,PAY
F04-Session1-array-0127,1.95,/scratch/bchristensen/F04/Session1/wav_arrayMic/0127.wav,F04,KNEW
MC01-Session2-array-0177,2.4,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0177.wav,MC01,SAID
F04-Session2-array-0236,2.7,/scratch/bchristensen/F04/Session2/wav_arrayMic/0236.wav,F04,HIM
FC03-Session2-head-0356,1.58,/scratch/bchristensen/FC03/Session2/wav_headMic/0356.wav,FC03,TO
F03-Session2-array-0006,13.8,/scratch/bchristensen/F03/Session2/wav_arrayMic/0006.wav,F03,IF YOU DESTROY CONFIDENCE IN BANKS YOU DO SOMETHING TO THE ECONOMY HE SAID
MC02-Session2-array-0028,5.4,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0028.wav,MC02,THE WAIT FOR WORK CAN BE VERY LONG
FC03-Session3-array-0025,1.65,/scratch/bchristensen/FC03/Session3/wav_arrayMic/0025.wav,FC03,ACHES
M05-Session1-array-0019,8.6378125,/scratch/bchristensen/M05/Session1/wav_arrayMic/0019.wav,M05,A LONG FLOWING BEARD CLINGS TO HIS CHIN
MC02-Session2-array-0218,3.15,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0218.wav,MC02,SHORT
MC04-Session1-array-0298,1.35,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0298.wav,MC04,HARK
F03-Session3-array-0120,1.8,/scratch/bchristensen/F03/Session3/wav_arrayMic/0120.wav,F03,SORT
M01-Session2_3-array-0197,1.65,/scratch/bchristensen/M01/Session2_3/wav_arrayMic/0197.wav,M01,EIGHT
FC02-Session2-array-0073,3.6,/scratch/bchristensen/FC02/Session2/wav_arrayMic/0073.wav,FC02,JAGGED
MC01-Session1-array-0326,3.3,/scratch/bchristensen/MC01/Session1/wav_arrayMic/0326.wav,MC01,HILL
M04-Session1-array-0086,2.7,/scratch/bchristensen/M04/Session1/wav_arrayMic/0086.wav,M04,BORN
FC02-Session3-head-0908,3.605,/scratch/bchristensen/FC02/Session3/wav_headMic/0908.wav,FC02,WAGES ARE A KEY ISSUE
M02-Session2-array-0165,2.55,/scratch/bchristensen/M02/Session2/wav_arrayMic/0165.wav,M02,AT
FC02-Session3-head-0492,2.14,/scratch/bchristensen/FC02/Session3/wav_headMic/0492.wav,FC02,SIX
FC02-Session3-array-0626,2.1,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0626.wav,FC02,HASH
MC03-Session2-head-0012,1.7285625,/scratch/bchristensen/MC03/Session2/wav_headMic/0012.wav,MC03,SELECT
M02-Session1-array-0150,6.15,/scratch/bchristensen/M02/Session1/wav_arrayMic/0150.wav,M02,ARE YOUR GRADES HIGHER OR LOWER THAN NANCY'S
MC03-Session1-array-0143,3.6,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0143.wav,MC03,BOTH FIGURES WOULD GO HIGHER IN LATER YEARS
MC03-Session2-array-0298,2.4,/scratch/bchristensen/MC03/Session2/wav_arrayMic/0298.wav,MC03,WE KNOW WE CAN SCORE
MC03-Session1-array-0365,1.35,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0365.wav,MC03,DARK
F04-Session2-head-0223,8.2150625,/scratch/bchristensen/F04/Session2/wav_headMic/0223.wav,F04,HE REALLY CRUCIFIED HIM HE NAILED IT FOR A YARD LOSS
FC03-Session1-array-0118,5.55,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0118.wav,FC03,WE HAVE OFTEN URGED HIM TO WALK MORE AND SMOKE LESS
M02-Session1-head-0099,4.0685625,/scratch/bchristensen/M02/Session1/wav_headMic/0099.wav,M02,DARK
F04-Session2-array-0239,2.85,/scratch/bchristensen/F04/Session2/wav_arrayMic/0239.wav,F04,KNOT
F03-Session2-head-0114,1.635,/scratch/bchristensen/F03/Session2/wav_headMic/0114.wav,F03,EIGHT
MC01-Session3-head-0224,2.435,/scratch/bchristensen/MC01/Session3/wav_headMic/0224.wav,MC01,COLD
FC02-Session3-array-0654,2.4,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0654.wav,FC02,FORK
MC01-Session3-array-0168,2.7,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0168.wav,MC01,CASH
MC01-Session3-array-0173,3.3,/scratch/bchristensen/MC01/Session3/wav_arrayMic/0173.wav,MC01,WE KNOW WE CAN SCORE
F04-Session2-head-0214,7.6500625,/scratch/bchristensen/F04/Session2/wav_headMic/0214.wav,F04,THE PROSPECT OF CUTTING BACK SPENDING IS AN UNPLEASANT ONE FOR ANY GOVERNOR
MC01-Session2-array-0295,3.75,/scratch/bchristensen/MC01/Session2/wav_arrayMic/0295.wav,MC01,HELP CELEBRATE YOUR BROTHER'S SUCCESS
MC01-Session1-head-0005,2.965,/scratch/bchristensen/MC01/Session1/wav_headMic/0005.wav,MC01,SPARK SPARK SPARK
FC03-Session1-array-0315,2.1,/scratch/bchristensen/FC03/Session1/wav_arrayMic/0315.wav,FC03,FAT
F03-Session2-head-0031,7.53,/scratch/bchristensen/F03/Session2/wav_headMic/0031.wav,F03,TWO OTHER CASES ALSO WERE UNDER ADVISEMENT
FC03-Session1-head-0174,2.345,/scratch/bchristensen/FC03/Session1/wav_headMic/0174.wav,FC03,SUIT
FC01-Session1-array-0056,3.6,/scratch/bchristensen/FC01/Session1/wav_arrayMic/0056.wav,FC01,RAGE
M02-Session1-array-0089,1.65,/scratch/bchristensen/M02/Session1/wav_arrayMic/0089.wav,M02,RAVE
FC01-Session1-head-0155,2.97,/scratch/bchristensen/FC01/Session1/wav_headMic/0155.wav,FC01,DEER
M02-Session1-head-0188,2.4409375,/scratch/bchristensen/M02/Session1/wav_headMic/0188.wav,M02,ATE
M04-Session1-array-0058,2.85,/scratch/bchristensen/M04/Session1/wav_arrayMic/0058.wav,M04,GO
F03-Session1-head-0203,1.127625,/scratch/bchristensen/F03/Session1/wav_headMic/0203.wav,F03,BAT
F03-Session3-head-0144,1.58,/scratch/bchristensen/F03/Session3/wav_headMic/0144.wav,F03,BILL
MC04-Session1-array-0524,1.65,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0524.wav,MC04,THREE
MC04-Session1-array-0170,2.7,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0170.wav,MC04,JUST ONE SIDE GOT WET
M03-Session2-head-0391,4.245,/scratch/bchristensen/M03/Session2/wav_headMic/0391.wav,M03,PEOPLE WHO VALUE THEMSELVES ARE LIFE'S WINNERS
MC04-Session1-array-0314,1.35,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0314.wav,MC04,REEK
M03-Session2-head-0184,5.055,/scratch/bchristensen/M03/Session2/wav_headMic/0184.wav,M03,THE TRAIN APPROACHED THE DEPOT SLOWLY
MC01-Session2-head-0246,1.814,/scratch/bchristensen/MC01/Session2/wav_headMic/0246.wav,MC01,OLD
FC02-Session3-array-0439,3.9,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0439.wav,FC02,I DON'T THINK IT'S A GOOD IDEA
MC02-Session2-array-0092,2.7,/scratch/bchristensen/MC02/Session2/wav_arrayMic/0092.wav,MC02,IN
M03-Session2-head-0170,1.805,/scratch/bchristensen/M03/Session2/wav_headMic/0170.wav,M03,WE'RE
MC03-Session2-head-0087,1.966,/scratch/bchristensen/MC03/Session2/wav_headMic/0087.wav,MC03,STICKS
M02-Session2-head-0111,9.9500625,/scratch/bchristensen/M02/Session2/wav_headMic/0111.wav,M02,BOTH INJURIES WERE TO THE SAME LEG
MC01-Session1-head-0321,2.945,/scratch/bchristensen/MC01/Session1/wav_headMic/0321.wav,MC01,KNITTING
FC03-Session3-head-0129,1.4935625,/scratch/bchristensen/FC03/Session3/wav_headMic/0129.wav,FC03,RAKE
MC04-Session1-head-0447,1.535,/scratch/bchristensen/MC04/Session1/wav_headMic/0447.wav,MC04,WIT
M05-Session1-head-0056,12.335,/scratch/bchristensen/M05/Session1/wav_headMic/0056.wav,M05,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG
M02-Session2-array-0218,2.55,/scratch/bchristensen/M02/Session2/wav_arrayMic/0218.wav,M02,MUSH
MC04-Session1-array-0484,1.35,/scratch/bchristensen/MC04/Session1/wav_arrayMic/0484.wav,MC04,TICKER
M05-Session1-array-0106,2.0898125,/scratch/bchristensen/M05/Session1/wav_arrayMic/0106.wav,M05,SHARE
FC02-Session3-array-0921,2.4,/scratch/bchristensen/FC02/Session3/wav_arrayMic/0921.wav,FC02,FOR
MC03-Session2-head-0127,4.2361875,/scratch/bchristensen/MC03/Session2/wav_headMic/0127.wav,MC03,A FIRE IN STRAW MAKES A QUICK BLAZE
MC04-Session1-head-0619,1.43,/scratch/bchristensen/MC04/Session1/wav_headMic/0619.wav,MC04,LAKE
M05-Session1-head-0081,3.24,/scratch/bchristensen/M05/Session1/wav_headMic/0081.wav,M05,DOUBLE
M03-Session2-array-0314,3,/scratch/bchristensen/M03/Session2/wav_arrayMic/0314.wav,M03,SPARK
M02-Session2-head-0218,2.805,/scratch/bchristensen/M02/Session2/wav_headMic/0218.wav,M02,MUSH
MC04-Session1-head-0082,1.47,/scratch/bchristensen/MC04/Session1/wav_headMic/0082.wav,MC04,BUBBLE
MC03-Session1-array-0121,1.5,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0121.wav,MC03,STORM
MC03-Session1-array-0142,1.8,/scratch/bchristensen/MC03/Session1/wav_arrayMic/0142.wav,MC03,FEAR
M01-Session1-head-0060,4.06,/scratch/bchristensen/M01/Session1/wav_headMic/0060.wav,M01,RATE
MC02-Session1-head-0342,3.235,/scratch/bchristensen/MC02/Session1/wav_headMic/0342.wav,MC02,OSCAR
M02-Session2-head-0227,3.32,/scratch/bchristensen/M02/Session2/wav_headMic/0227.wav,M02,HITTING
